# Water withdrawals by subsector,,,,,
sector,subsector,var1,var2,var3,unit_conv
Soybean,Soybean_GodavariR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_IndCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_KrishnaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MahanadiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MahiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_NarmadaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_SabarmatiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_TaptiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_JavaTimor,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Kalimantan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Sulawesi,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Sumatra,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_GrijUsuR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MexCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MexGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MexInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_RioGrande,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_RioVerde,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_YucatanP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_CaspianE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_CaspianSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_FarahrudR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_HamuMashR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Helmand,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Iran,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_PersianGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_TigrEuphR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_AfrCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_AfrCstSSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Korea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ArkWhtRedR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_GreatLakes,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MissouriR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MissppRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MissppRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_NelsonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_OhioR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_TennR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_TexasCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_UsaCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_UsaCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_CongoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_LChad,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Madagascar,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_RiftValley,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_ShebJubR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MeditS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_AfrCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_MeditS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrIntS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AngolaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_LimpopoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_ZambeziR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_GuineaGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_NigerR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SenegalR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_VoltaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AusCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AusCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MurrayDrlg,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AmazonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_BrzCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_BrzCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_BrzCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_ParnaibaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SaoFrancR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_TocantinsR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Caribbean,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_CntAmer,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_ColEcuaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_GrijUsuR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SAmerCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_YucatanP,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_AmuDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_BlackSeaS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_CaspianE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_CaspianNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_CaspianSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_Gobi,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_LBalkash,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_ObR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_SyrDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_UralR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_VolgaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_ChinaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Hainan,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Hong,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_HuangHeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IrrawaddyR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Mekong,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SChinaSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Salween,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_XunJiang,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Yangtze,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MagdalenaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_OrinocoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_AdrBlkSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_BalticSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_DanubeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_DaugavaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_DnkGrmCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_ElbeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_NarvaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_NemanR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_OderR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_PolandCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_WislaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_DouroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_EbroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_FranceCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_GuadalqR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_GuadianaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IberiaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MeditIsl,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SpainCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_TagusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_DouroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_EbroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_EmsWeserR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_EngWales,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_Finland,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_FranceCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_FranceCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_Gironde,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_GuadalqR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_GuadianaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_IberiaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_ItalyCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_ItalyCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_LoireR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_MeditIsl,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_NevaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_PoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_RhineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_RhoneR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_ScheldtR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_SeineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_SpainCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_Sweden,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_TagusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_TiberR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_BlackSeaN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_DnieperR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_DniesterR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_DonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_EJrdnSyr,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_TigrEuphR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_BengalBay,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_BengalW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_BrahmaniR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_CauveryR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_GangesR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_GodavariR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IndCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IndCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IndCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IndCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IndusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_KrishnaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MahanadiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MahiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_NarmadaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_PennarR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SabarmatiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_TaptiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_BorneoCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IdnE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_IrianJaya,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_JavaTimor,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Kalimantan,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Sulawesi,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Sumatra,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Japan,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Taiwan,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_Japan,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_Taiwan,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MexCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MexCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MexGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MexInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Papaloapan,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_RioBalsas,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_RioGrande,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_RioLerma,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_RioVerde,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Tehuantpc,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_DeadSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_FarahrudR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_Iran,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_PersianGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_ArabianSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_AfrCstSSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SAmerCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_LaPuna,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_PeruCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_ChileCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SriLanka,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_ChaoPhrR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MalaysiaP,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_Phlppns,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_SittaungR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_ThaiGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_VietnamCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_MissppRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_TexasCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCropC4_UsaCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_California,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_GreatBasin,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_MissouriR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_MissppRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_NelsonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_UsaColoRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_UsaColoRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
SugarCrop,SugarCrop_UsaPacNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_CongoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_LChad,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_Madagascar,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_RiftValley,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_ShebJubR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_MeditS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrCstSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrIntS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AngolaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_LimpopoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_ZambeziR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AfrCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_GuineaGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_NigerR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_SenegalR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_VoltaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_ArgColoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_ArgCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_LaPuna,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_NegroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_Patagonia,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AusCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AusCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AusCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_MurrayDrlg,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_NewZealand,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_Tasmania,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_AmazonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_BrzCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_BrzCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_BrzCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Vegetables,Vegetables_ParnaibaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
